trial_number,value,datetime_start,datetime_complete,param_Ore,param_WaterMill,param_WaterZumpf,param_PressureHC,param_DensityHC,param_MotorAmp,param_Shisti,param_Daiki,param_PulpHC,param_PumpRPM,param_Class_15
40,22.443317413330078,2025-08-26 11:35:50.465422,2025-08-26 11:35:50.512456,179.5604323672599,15.300442262838795,228.9102252695216,0.445441059589952,1722.9923446887249,180.65991716115465,29.463053019213994,34.871954860779084,406.32321428321615,928.4982737233353,2.1928515991131134
41,29.14867401123047,2025-08-26 11:35:50.512456,2025-08-26 11:35:50.560900,182.8600324685779,17.237420589459724,225.0128737593379,0.431955704326691,1820.8732787630265,191.1186897496879,27.804623377022356,31.186897523839612,357.98572887178943,892.6527952488213,2.2998898736521705
42,29.189027786254883,2025-08-26 11:35:50.560900,2025-08-26 11:35:50.608742,182.92564463946735,17.64832609822079,224.14649442206223,0.42784936964413267,1840.2015792578181,187.2189319627562,27.603005016212162,30.792369188443203,356.3616616034256,888.7505662919139,2.296661329046723
43,29.189027786254883,2025-08-26 11:35:50.610246,2025-08-26 11:35:50.657510,182.99871972443606,17.69065410919395,222.980407708231,0.45113750529983665,1839.8578765654488,187.34656152213051,26.729532026653224,30.486228272112097,359.75561777515645,885.0654971336892,2.2985407425877917
44,27.96485137939453,2025-08-26 11:35:50.658514,2025-08-26 11:35:50.705322,183.57663788585157,17.688306865584636,224.28284367068102,0.48156833685976586,1845.0310502197992,200.81306819728593,27.269500079221427,27.585538729555932,377.8035096678606,878.7625165937743,2.298978794507858
45,29.189027786254883,2025-08-26 11:35:50.706325,2025-08-26 11:35:50.752391,177.30814146352475,18.48894281278536,217.88124263622325,0.45894445246079796,1836.566321070357,186.06676654918195,25.156219105402606,25.902438303440963,357.2612598629354,844.0139660421573,2.2230174141313475
46,27.788814544677734,2025-08-26 11:35:50.753894,2025-08-26 11:35:50.803143,177.159368801627,7.345323153510337,218.18718075176113,0.45881068807821856,1843.0744677047512,185.02258965111042,19.71016343519115,26.23761862153636,354.7301966790044,843.3179016587774,2.2102393727555896
47,28.201242446899414,2025-08-26 11:35:50.803143,2025-08-26 11:35:50.851885,184.83674395525708,18.42755348471416,211.7819058513924,0.5045646323225855,1802.2779879288717,179.069106941697,25.205078917683323,31.275429964566943,375.5890427145401,817.7749751216893,0.7296693541454872
48,29.08188819885254,2025-08-26 11:35:50.851885,2025-08-26 11:35:50.898459,173.84964522187073,17.84427438997624,218.53821878699785,0.44922210435839793,1843.8320716042206,172.52920068943604,6.726564417465218,29.540179184864193,388.1097588972977,926.7304691016491,2.236996117755788
49,27.561185836791992,2025-08-26 11:35:50.899459,2025-08-26 11:35:50.946860,176.76636809724928,17.161933214362914,236.5296857764608,0.46421700431033014,1778.6921409966992,187.15669425885147,23.75068152870397,25.6872226133096,404.8867268260232,955.4530659449265,2.1923315334955493
